57.767 0.5050128205128206 78
111.503 0.288362962962963 135
137.007 0.07760958904109591 146
145.731 0.07310169491525428 118
158.348 0.08786315789473693 95
175.49 0.08731683168316848 101
191.804 0.0863877551020409 98
208.485 0.08003773584905668 106
225.12 0.08368316831683166 101
241.81 0.07921495327102802 107
258.427 0.0877708333333335 96
274.996 0.08326999999999998 100
292.188 0.07257377049180315 122
308.378 0.08461616161616171 99
324.999 0.09467045454545474 88
341.693 0.08528571428571433 98
358.346 0.08781052631578931 95
375.04 0.09967857142857199 84
391.795 0.0837722772277229 101
408.376 0.09099999999999954 92
425.466 0.08380000000000033 105
442.376 0.10512790697674415 86
458.364 0.07743518518518518 108
474.941 0.09192222222222186 90
491.596 0.08345454545454546 99
508.662 0.09840909090909054 88
524.903 0.08952173913043468 92
542.053 0.09274468085106341 94
558.154 0.08319387755102062 98
574.005 0.07972826086956561 92
590.61 0.08362068965517215 87
607.364 0.09441025641025683 78
624.091 0.06811009174311906 109
641.042 0.08377173913043472 92
657.376 0.07157281553398016 103
674.068 0.08702352941176393 85
690.677 0.09656578947368494 76
707.272 0.07815053763440892 93
724.192 0.0855 88
740.691 0.08863855421686849 83
757.719 0.08295698924731217 93
774.174 0.08248351648351618 91
790.584 0.07629473684210457 95
807.249 0.07793548387096826 93
823.959 0.076747368421052 95
840.634 0.07019230769230834 104
857.606 0.08356043956044001 91
873.948 0.07354545454545403 99
890.649 0.07171568627451035 102
907.29 0.07591666666666678 96
923.924 0.07481443298969019 97
940.579 0.08835365853658542 82
957.262 0.07481443298969019 97
973.945 0.07502061855670149 97
990.621 0.07144117647058858 102
1008.285 0.09203333333333351 90
1024.288 0.07189622641509416 106
1040.999 0.07031192660550448 109
1057.619 0.07694949494949432 99
1074.248 0.09025000000000157 84
1090.966 0.08032631578947219 95
1108.166 0.07850961538461504 104
1124.298 0.09193975903614561 83
1141.706 0.09199999999999828 91
1157.88 0.08039795918367483 98
1174.267 0.08000000000000143 95
1190.945 0.08182795698924623 93
1207.632 0.07787755102040879 98
1224.317 0.09682278481012803 79
1240.952 0.07693939393939356 99
1257.616 0.08277173913043488 92
1274.92 0.09709411764706066 85
1290.976 0.07796938775510281 98
1307.682 0.07046788990825725 109
1324.78 0.07375454545454596 110
1340.959 0.0941358024691358 81
1357.565 0.08694252873563309 87
