1000 0.08923209307265767 535.89 535.89
1100 0.09203777477037804 538.31 1074.1999999999998
1200 0.09298551927680607 535.72 1609.9199999999998
1300 0.09365081602563805 532.27 2142.1899999999996
1400 0.09391666017348353 528.98 2671.1699999999996
1500 0.09402983628832677 528.72 3199.8899999999994
1600 0.09390618775299453 531.06 3730.9499999999994
1700 0.09360461234528868 532.28 4263.23
1800 0.09421116849473353 527.95 4791.179999999999
1900 0.0953342833106037 523.06 5314.24
2000 0.09385740096562109 529.06 5843.299999999999
2100 0.09424836589939085 527.04 6370.339999999999
2200 0.09420404912416763 526.94 6897.279999999999
2300 0.09407490777371413 530.62 7427.899999999999
2400 0.0949038664725682 526.58 7954.479999999999
2500 0.09505859751276173 523.5 8477.98
2600 0.09371895385768877 529.91 9007.89
2700 0.09486437234788452 524.8 9532.689999999999
2800 0.09525774453822725 521.98 10054.669999999998
2900 0.0943471056989815 526.72 10581.389999999998
3000 0.09471791775628928 524.03 11105.419999999998
3100 0.09443317941697549 526.22 11631.639999999998
3200 0.09429193536818181 525.26 12156.899999999998
3300 0.09403255215973634 527.68 12684.579999999998
3400 0.09453114096573459 526.18 13210.759999999998
3500 0.09499586531968952 523.16 13733.919999999998
3600 0.0942756461943572 526.26 14260.179999999998
3700 0.09468350491509961 523.97 14784.149999999998
3800 0.09416680582953672 526.33 15310.479999999998
3900 0.09417527967680359 526.49 15836.969999999998
4000 0.093882619751228 529.07 16366.039999999997
4100 0.09314363038168522 531.11 16897.149999999998
4200 0.09444680563676897 525.98 17423.129999999997
4300 0.09461922171223615 524 17947.129999999997
4400 0.09406885052495623 528.56 18475.69
4500 0.09466427056509373 524.86 19000.55
4600 0.09429890633539455 527.48 19528.03
4700 0.0939615025591336 529.26 20057.289999999997
4800 0.09505464574380956 523.85 20581.139999999996
4900 0.09405928237041895 527.76 21108.899999999994
5000 0.09431933264024467 526.72 21635.619999999995
5100 0.09470170492844433 525.67 22161.289999999994
5200 0.09455912490750067 524.9 22686.189999999995
5300 0.09374132038417901 528.4 23214.589999999997
5400 0.09352751123172304 529.54 23744.129999999997
5500 0.09498456286445235 523.24 24267.37
5600 0.09465299356770285 525.38 24792.75
5700 0.0942441966504055 529.06 25321.81
5800 0.09456991619992013 526.13 25847.940000000002
5900 0.09394367643244757 529.25 26377.190000000002
6000 0.09377892160274688 529.98 26907.170000000002
6100 0.09462255926766108 524.98 27432.15
6200 0.0943771148492964 527.19 27959.34
6300 0.09440782852998747 525.56 28484.9
6400 0.10238627336118386 526.58 29011.480000000003
6500 0.09431098541985965 526.93 29538.410000000003
6600 0.0944565651566545 525.41 30063.820000000003
6700 0.0938237203472715 528.87 30592.690000000002
6800 0.09401225598781247 526.98 31119.670000000002
6900 0.0941507102694338 526.64 31646.31
7000 0.0941267070405139 527.21 32173.52
7100 0.09494753358346109 522.98 32696.5
7200 0.09417486712370178 526.49 33222.99
7300 0.09436303560666436 525.65 33748.64
7400 0.09455058015801207 523.65 34272.29
7500 0.09468885036366798 524.68 34796.97
7600 0.09408176701323183 527.47 35324.44
7700 0.09443151390353424 524.84 35849.28
7800 0.09486338688962369 522.02 36371.299999999996
7900 0.09404647973213325 527.66 36898.96
8000 0.09458144685821597 524.24 37423.2
8100 0.09394381004935345 528 37951.2
8200 0.09429403209192581 526.54 38477.74
8300 0.09457664010310808 523.93 39001.67
8400 0.09451508001246092 525.56 39527.229999999996
8500 0.09455624488590623 525.02 40052.24999999999
8600 0.09383247256885656 529.95 40582.19999999999
8700 0.0935928939025693 530.72 41112.91999999999
8800 0.09459305449596087 525.86 41638.77999999999
8900 0.09455362133372373 524.89 42163.66999999999
9000 0.09456908117500841 525.63 42689.29999999999
9100 0.09470020075928233 525.04 43214.33999999999
9200 0.09407675938456432 527.09 43741.429999999986
9300 0.0949403474865143 524.11 44265.539999999986
9400 0.0938876658248609 530.08 44795.61999999999
9500 0.09488270496833624 525.3 45320.91999999999
9600 0.0947549981631364 527.01 45847.92999999999
9700 0.09468792779867684 527.22 46375.149999999994
9800 0.09473263762073819 526.39 46901.53999999999
9900 0.09505457874275612 524.04 47425.579999999994
10000 0.09448163152357193 529.13 47954.70999999999
10100 0.09542715535521702 523.03 48477.73999999999
10200 0.09518045905324189 523.64 49001.37999999999
10300 0.09507629763421194 525.22 49526.59999999999
10400 0.09507025119056794 524.34 50050.93999999999
10500 0.09454904365731223 525.96 50576.89999999999
10600 0.09415494886626241 527.66 51104.55999999999
10700 0.09460951973490277 526.19 51630.74999999999
10800 0.09508894099051193 523.89 52154.63999999999
10900 0.09450254764312364 526.17 52680.80999999999
11000 0.0943027836550552 528.31 53209.11999999999
11100 0.09528547881093376 522.67 53731.789999999986
11200 0.09471632489376317 525.4 54257.18999999999
11300 0.09405159749082281 528.5 54785.68999999999
11400 0.0955121891253491 520.83 55306.51999999999
11500 0.09468896289434853 526.05 55832.56999999999
11600 0.09449255806166842 526.44 56359.009999999995
11700 0.0938385130381297 528.59 56887.59999999999
11800 0.09419613500804887 527.53 57415.12999999999
11900 0.09413676511669879 526.55 57941.67999999999
12000 0.09447488803969395 525.62 58467.299999999996
12100 0.0939333817350281 529.22 58996.52
12200 0.09526164928963307 522.38 59518.899999999994
12300 0.09452405510245232 525.89 60044.78999999999
12400 0.09450018344600163 526.11 60570.899999999994
12500 0.0946502263027374 525.31 61096.20999999999
12600 0.09482770615071046 524.8 61621.009999999995
12700 0.09505713409460749 524.96 62145.969999999994
12800 0.0950391891960787 525.58 62671.549999999996
12900 0.09494321463800377 526.16 63197.71
13000 0.09486841619706876 524.97 63722.68
13100 0.09449566789813116 527.9 64250.58
13200 0.094878016603414 524.65 64775.23
13300 0.09388520225370527 530.4 65305.630000000005
13400 0.09525558756124201 524.16 65829.79000000001
13500 0.09451751839435182 528.05 66357.84000000001
13600 0.09518262764494576 524.44 66882.28000000001
13700 0.09483613638765984 524.27 67406.55000000002
13800 0.0954210543283099 523.05 67929.60000000002
13900 0.09467806483980319 524.77 68454.37000000002
14000 0.09522301421172003 524.47 68978.84000000003
14100 0.09424315065574812 527.88 69506.72000000003
14200 0.09430764353095833 527.9 70034.62000000002
14300 0.09410696576443456 527.38 70562.00000000003
14400 0.09496222120865734 524.34 71086.34000000003
14500 0.09448051508605575 527.03 71613.37000000002
14600 0.09460994321463224 526.13 72139.50000000003
14700 0.09453896258639678 526.16 72665.66000000003
14800 0.09420926267191981 526.9 73192.56000000003
14900 0.09497184528935013 526.05 73718.61000000003
15000 0.09468653391842836 526.4 74245.01000000002
15100 0.09406565197822749 530.09 74775.10000000002
15200 0.09510876665825618 524.39 75299.49000000002
15300 0.09449438854409796 526.75 75826.24000000002
15400 0.09481342108507201 526.5 76352.74000000002
15500 0.094898314366306 525.97 76878.71000000002
15600 0.0945128110020233 526.97 77405.68000000002
15700 0.09503367251279936 524.28 77929.96000000002
15800 0.09476622559715336 526.18 78456.14000000001
15900 0.09428831986942499 527.36 78983.50000000001
16000 0.0948065681228383 524.13 79507.63000000002
16100 0.09486350320562985 524.69 80032.32000000002
16200 0.09449120496591906 526.21 80558.53000000003
16300 0.09443394014861041 526.82 81085.35000000003
16400 0.094336030739113 527.32 81612.67000000004
16500 0.09435355321419091 526.26 82138.93000000004
16600 0.094255324769555 527.46 82666.39000000004
16700 0.09440032027138043 527.38 83193.77000000005
16800 0.09455290996348098 527.02 83720.79000000005
16900 0.09456122595278973 526.85 84247.64000000006
17000 0.09464256802435074 524.17 84771.81000000006
17100 0.09461490340973876 527.43 85299.24000000005
17200 0.09514927962657325 525.24 85824.48000000005
17300 0.09459982790622634 526.77 86351.25000000006
17400 0.0953718317522062 522.97 86874.22000000006
17500 0.09444846747215635 529.01 87403.23000000005
17600 0.0951309232263899 524.74 87927.97000000006
17700 0.09448392011395758 526.48 88454.45000000006
17800 0.09494440711343918 524.56 88979.01000000005
17900 0.09423765196041257 528.99 89508.00000000006
