435.34 0.7184999999999999 254
601.546 0.2857173144876326 566
725.439 0.30055582524271834 412
848.757 0.4498065693430655 274
963.395 0.4695245901639343 244
1084.803 0.5670186915887855 214
1192.349 0.5045915492957739 213
1299.788 0.5591927083333333 192
1423.561 0.6279187817258874 197
1530.282 0.5332399999999996 200
1636.951 0.6021355932203388 177
1761.069 0.5992560386473432 207
1867.851 0.4742844444444452 225
1974.773 0.6359999999999998 168
2086.973 0.6837012195121949 164
2208.381 0.5319611650485429 206
2317.563 0.5027050691244239 217
2426.551 0.5211244019138754 209
2535.362 0.5663437500000015 192
2645.432 0.6010655737704912 183
2772.132 0.6560984455958547 193
2881.052 0.4612245762711871 236
2989.897 0.618017045454544 176
3098.623 0.6002872928176798 181
3207.616 0.6641463414634151 164
3319.294 0.578259067357512 193
3444.427 0.6834262295081968 183
3553.365 0.5443499999999994 200
3662.43 0.5706178010471196 191
3771.473 0.5315609756097551 205
3880.784 0.5749368421052646 190
3993.317 0.6899325153374223 163
4117.619 0.6925865921787682 179
4226.489 0.5522893401015202 197
4335.169 0.5402487562189062 201
4444.786 0.5166886792452852 212
4554.207 0.5550558375634541 197
4668.477 0.5286898148148154 216
4791.212 0.5983951219512209 205
4900.506 0.5461100000000033 200
5009.555 0.5290097087378668 206
5118.76 0.5567857142857149 196
5228.256 0.6252742857142897 175
5343.166 0.6044000000000013 190
5464.869 0.6302538860103634 193
5574.145 0.5326926829268304 205
5683.246 0.5562602040816329 196
5792.117 0.560809278350518 194
5901.139 0.6767018633540405 161
6028.506 0.6807112299465271 187
6138.169 0.5121074766355114 214
6247.52 0.554700507614217 197
6356.775 0.554218274111673 197
6465.81 0.5675000000000002 192
6575.399 0.5856363636363643 187
6703.332 0.6837326203208566 187
6812.388 0.5316390243902434 205
6921.266 0.5281650485436877 206
7030.679 0.6074388888888885 180
7139.755 0.6449881656804716 169
7248.929 0.6993589743589766 156
7375.92 0.7211306818181811 176
7485.16 0.537778325123152 203
7594.134 0.5112629107981237 213
7703.328 0.5297087378640816 206
7812.614 0.5327414634146319 205
7922.84 0.5737083333333336 192
8049.514 0.6843513513513539 185
8158.34 0.5910597826086963 184
8267.386 0.5954754098360692 183
8376.602 0.5655025906735837 193
8485.492 0.5757513227513276 189
8596.814 0.6356971428571497 175
8722.205 0.6701871657754049 187
8831.16 0.5417014925373115 201
8940.302 0.5740263157894764 190
9049.516 0.6458047337278084 169
9157.964 0.5826505376344064 186
9269.67 0.5637929292929262 198
9394.247 0.622554999999993 200
9503.362 0.46981465517241117 232
9612.503 0.5680312499999994 192
9721.406 0.5882756756756764 185
9830.438 0.6334709302325601 172
9942.49 0.6255810055865886 179
10066.892 0.7228837209302287 172
10175.924 0.5421144278606972 201
10285.042 0.5709109947643972 191
