1000 0.08567446935178256 553 553
1100 0.08728555510151631 549.5 1102.5
1200 0.08505999772813166 568.5 1671
1300 0.09414792870851431 523.5 2194.5
1400 0.08950499101761923 552.5 2747
1500 0.08708091317238494 569.5 3316.5
1600 0.08925544970867659 551 3867.5
1700 0.08699387534227794 567 4434.5
1800 0.08704190158986602 565.5 5000
1900 0.08857071016518954 556 5556
2000 0.08593613072037624 573 6129
2100 0.08603440360885099 576 6705
2200 0.08836295104451741 559 7264
2300 0.08919003813347516 555.5 7819.5
2400 0.08696855891423531 565.5 8385
2500 0.08856904489387128 557.5 8942.5
2600 0.08833146171957751 555 9497.5
2700 0.08848386728704498 556 10053.5
2800 0.08528709341952008 582 10635.5
2900 0.08838308841959129 560 11195.5
3000 0.09029601509959524 544 11739.5
3100 0.08794891909280612 564 12303.5
3200 0.09080037066702755 540.5 12844
3300 0.09386096979555737 521.5 13365.5
3400 0.09207480104865606 534 13899.5
3500 0.08635790197499595 575 14474.5
3600 0.08854375256474627 548.5 15023
3700 0.09051518915581303 543 15566
3800 0.08432522414433835 570 16136
3900 0.08860602377737516 562 16698
4000 0.09148037343607883 535.5 17233.5
4100 0.0924605887071243 539 17772.5
4200 0.08662808325315281 569 18341.5
4300 0.09084066031424205 542.5 18884
4400 0.09252441760670906 533 19417
4500 0.08637613593378111 570.5 19987.5
4600 0.0929537337973554 531.5 20519
4700 0.090479082991729 545.5 21064.5
4800 0.09425747992564265 522.5 21587
4900 0.09322239967768776 532 22119
5000 0.0903688534996051 545 22664
5100 0.09082195590233223 545.5 23209.5
5200 0.09019536059108697 547.5 23757
5300 0.08989422194899584 548.5 24305.5
5400 0.09325076624381003 527.5 24833
5500 0.08710999213708985 565 25398
5600 0.09519510180132575 535.5 25933.5
5700 0.09019185725627761 547.5 26481
5800 0.09105808698647883 550.5 27031.5
5900 0.0894265492623818 549.5 27581
6000 0.09004768012072217 548.5 28129.5
6100 0.09092931125153876 541 28670.5
6200 0.08853824690227431 559 29229.5
6300 0.09245753659893624 536 29765.5
6400 0.0968969211584545 547 30312.5
6500 0.09107752725860417 545.5 30858
6600 0.09410564488007199 524 31382
6700 0.08865335808530794 558.5 31940.5
6800 0.09205848677310037 535.5 32476
6900 0.08896782648650436 554.5 33030.5
7000 0.09021843368815402 545 33575.5
7100 0.09214406831375739 540 34115.5
7200 0.09243246315991949 534.5 34650
7300 0.08673590539407383 561 35211
7400 0.09116093432232142 542.5 35753.5
7500 0.08760711276164908 549 36302.5
7600 0.09007326693525758 549.5 36852
7700 0.08688353449468546 563.5 37415.5
7800 0.08645520344572603 568.5 37984
7900 0.08818476262108793 563 38547
8000 0.08748575160223909 564.5 39111.5
8100 0.09389490130374939 528.5 39640
8200 0.09232072838941358 533.5 40173.5
8300 0.09165485523428378 538.5 40712
8400 0.08771708025111019 560.5 41272.5
8500 0.09018096994578234 547.5 41820
8600 0.09025620734130906 548 42368
8700 0.0858667715527613 575 42943
8800 0.09201126961835993 541 43484
8900 0.08965781028531204 547.5 44031.5
9000 0.08684606947066047 564 44595.5
9100 0.08806259718962296 556 45151.5
9200 0.08675459796308305 571 45722.5
9300 0.08784130895108176 558.5 46281
9400 0.08820776411008853 555 46836
9500 0.08937562954186347 551.5 47387.5
9600 0.08669034133382254 567 47954.5
9700 0.0899885964914904 550.5 48505
9800 0.08765178583632516 564 49069
9900 0.0858742362657794 574.5 49643.5
